,词语,次数
4958,实,2
4959,大二,1
4960,动漫,3
4961,好久没,1
4962,十八,1
4963,初,2
4964,代,3
4965,大唐,1
4966,Cyber,1
4967,Dna,1
4968,skrskrskr,1
4969,~~~~~~~,1
4970,ep,1
4971,村子,1
4972,东欧,1
4973,民谣,1
4974,和弦,1
4975,可喜,1
4976,？！？！,1
4977,04,7
4978,情怀,1
4979,05,8
4980,感动,2
4981,全集,1
4982,耶,3
4983,莫拉,1
4984,燃起,1
4985,阿弥陀,1
4986,阿弥陀佛,1
4987,弥陀,1
4988,结,1
4989,！！？,1
4990,皮,1
4991,爱小,1
4992,国有,2
4993,嘻,2
4994,期考,1
4995,已不,1
4996,几,1
4997,辣,1
4998,狼,4
4999,07,1
5000,京剧,1
5001,童,3
5002,Lisa,1
5003,榕,3
5004,爺,1
5005,Skrskr,1
5006,考古队,1
5007,須,1
5008,遊,1
5009,釋,1
5010,傳,1
5011,签,2
5012,好酷,1
5013,需,1
5014,酷,1
5015,uh,1
5016,燃,1
5017,凌晨,3
5018,OP,1
5019,全体,2
5020,起立,2
5021,靑,1
5022,、、【‘】【=】’、,1
5023,大宝,3
5024,(>,1
5025,<),1
5026,昕,1
5027,瑜,1
5028,请问,1
5029,各位,1
5030,麻麻,1
5031,開,3
5032,闢,1
5033,從,1
5034,茲,1
5035,濁,1
5036,辯,1
5037,老三,3
5038,导致,2
5039,推卸,1
5040,甄,3
5041,遇上,1
5042,同好,1
5043,大腹便便,1
5044,90,2
5045,阿姨,5
5046,事态,1
5047,算不算,1
5048,上帝,3
5049,rip,1
5050,猥琐,3
5051,嘿,5
5052,细说,1
5053,胡说,3
5054,湿,2
5055,启蒙,1
5056,教皇,2
5057,后事,1
5058,如何,1
5059,逝去,1
5060,违背,1
5061,谢罪,1
5062,？。。。,1
5063,dna,3
5064,精光,2
5065,寺,2
5066,挨打,4
5067,源,1
5068,黑黑,2
5069,蛋黄,1
5070,长裙,2
5071,开端,1
5072,根源,1
5073,黑人,1
5074,抬棺,1
5075,鸡,1
5076,太美,1
5077,淡黄,1
5078,蓬松,1
5079,真不少,1
5080,温故,1
5081,温故而知新,1
5082,故而,1
5083,崭新,1
5084,即将,1
5085,欲擒故纵,9
5086,七,3
5087,左脚,1
5088,画圆,1
5089,右脚,1
5090,脚踢,1
5091,第三部,1
5092,三部,3
5093,返,1
5094,拖拉,1
5095,拖拉机,1
5096,启动,2
5097,启动时,1
5098,高瞻远瞩,1
5099,远瞩,1
5100,市场,2
5101,敏锐,1
5102,敏锐度,1
5103,拿捏,21
5104,噘嘴,1
5105,由衷,1
5106,哈哈大笑,2
5107,似乎,1
5108,已成,1
5109,昨天,3
5110,技巧,2
5111,姜文,1
5112,担任,1
5113,任一,1
5114,评价,1
5115,视角,2
5116,根儿,1
5117,警世,1
5118,警世名言,1
5119,贯穿,1
5120,看不下去,2
5121,创造,3
5122,告别,2
5123,心理,10
5124,属实,8
5125,捏住,2
5126,机灵,2
5127,看得,2
5128,高兴,1
5129,思路,1
5130,思路清晰,1
5131,大声,14
5132,密谋,8
5133,心眼儿,3
5134,眼儿,4
5135,铁道,1
5136,图穷匕见,1
5137,十分钟,3
5138,瞪眼,1
5139,小老头,1
5140,非分,1
5141,非分之想,1
5142,几几,2
5143,这车,2
5144,新车,1
5145,车价,1
5146,498,1
5147,经,3
5148,至今,2
5149,重点,1
5150,以下,2
5151,要求,6
5152,求全,3
5153,全文,37
5154,背诵,37
5155,钢板,2
5156,板儿,1
5157,商业,1
5158,预,3
5159,判,3
5160,远流,1
5161,做生意,2
5162,生意,2
5163,试探,3
5164,缘分,11
5165,村,1
5166,浑身,6
5167,浑身发抖,1
5168,发抖,2
5169,患有,1
5170,。”,1
5171,难以,1
5172,难以置信,1
5173,置信,1
5174,现代,2
5175,祖师,4
5176,祖师爷,4
5177,师爷,5
5178,捷安特,22
5179,发自,2
5180,发自内心,2
5181,自内心,2
5182,经典语录,7
5183,语录,7
5184,条,3
5185,千古,13
5186,古名,10
5187,名句,13
5188,咏,22
5189,托,8
5190,福和,1
5191,花生,1
5192,欢声,1
5193,欢声笑语,1
5194,笑语,1
5195,岀,1
5196,没上,1
5197,往常,1
5198,十五,2
5199,十五分,1
5200,十五分钟,1
5201,五分,1
5202,五分钟,1
5203,赶时间,1
5204,上蹿下跳,1
5205,崴,3
5206,架,5
5207,坑,6
5208,跺脚,4
5209,传世,9
5210,轴对称,3
5211,对称,5
5212,图形,7
5213,epic,3
5214,麻,28
5215,彻底,1
5216,大灰狼,1
5217,灰狼,1
5218,小白兔,1
5219,白兔,1
5220,喝水,2
5221,忍住,1
5222,晚期,3
5223,小儿,2
5224,目前,2
5225,目前为止,2
5226,前为,2
5227,为止,3
5228,品类,1
5229,全盛,1
5230,全盛时期,1
5231,盛时,1
5232,很敢,1
5233,敢演,2
5234,TS,1
5235,国,3
5236,士,1
5237,头疼,2
5238,句子,1
5239,晃,2
5240,史诗,1
5241,一刻,1
5242,成为,1
5243,为名,1
5244,核心,1
5245,强烈,2
5246,沸腾,1
5247,造,8
5248,傲,4
5249,娇,4
5250,基,2
5251,绎,1
5252,阶段,3
5253,吟唱,12
5254,站住,1
5255,耳麦,1
5256,放大,2
5257,斗法,2
5258,踏上,1
5259,吕,1
5260,乔,1
5261,转移,13
5262,熟练,14
5263,年轻人,1
5264,自当,1
5265,圈儿,1
5266,学员,1
5267,洛,1
5268,圣,1
5269,麦克,3
5270,很重,2
5271,焦虑,1
5272,贩子,1
5273,开启,3
5274,模式,2
5275,嗷,5
5276,无形,3
5277,无形中,2
5278,红脸,3
5279,白脸,3
5280,幸亏,1
5281,没穿,1
5282,尊,1
5283,拐卖,4
5284,穿着,1
5285,系,15
5286,领带,1
5287,衬衫,2
5288,领口,1
5289,扣上,1
5290,装扮,1
5291,拦不住,1
5292,一语双关,1
5293,双关,1
5294,观众席,2
5295,眼熟,1
5296,电车,1
5297,要带头,1
5298,带头,1
5299,头盔,2
5300,安全,2
5301,安全帽,2
5302,喜,2
5303,悲,1
5304,情真,3
5305,代入,15
5306,摩托,1
5307,百名,1
5308,有意识,1
5309,将,2
5310,见证,1
5311,绝世,1
5312,千,1
5313,探讨,2
5314,病情,12
5315,擒,1
5316,故,2
5317,纵,4
5318,吸引,1
5319,他人,2
5320,注意力,2
5321,一要,1
5322,義,1
5323,關,1
5324,沒,1
5325,摇,5
5326,吃一堑,2
5327,吃一堑长一智,2
5328,长一智,2
5329,卓别林,5
5330,拒绝,1
5331,上钩,2
5332,相信,1
5333,天空,1
5334,语言艺术,1
5335,登峰,1
5336,登峰造极,1
5337,极了,2
5338,haoor,1
5339,定都,1
5340,切,2
5341,催眠,2
5342,麦,6
5343,温馨,1
5344,提示,1
5345,暂停,2
5346,停学,2
5347,恍如,1
5348,恍如隔世,1
5349,隔世,2
5350,闻,1
5351,结尾,4
5352,道歉,1
5353,几百遍,1
5354,百遍,3
5355,一股,1
5356,葱花,4
5357,信念,1
5358,货,2
5359,稀里糊涂,1
5360,落锤,1
5361,警句,1
5362,这本,1
5363,自信,1
5364,这辆,1
5365,很轻,1
5366,骑,3
5367,行业,1
5368,痛点,2
5369,相对,1
5370,静止,1
5371,语句,1
5372,猛犸,4
5373,很贵,2
5374,所,2
5375,打断,4
5376,做法,1
5377,口误,1
5378,显现,1
5379,显现出,1
5380,显现出来,1
5381,quelee,1
5382,用到,2
5383,同源,1
5384,重组,1
5385,岔气,6
5386,优,1
5387,酷好,1
5388,打听,1
5389,价钱,1
5390,判断,1
5391,流畅,3
5392,节奏感,1
5393,传销,4
5394,组织,1
5395,桂,4
5396,饭店,3
5397,炒菜,1
5398,不得不,4
5399,同步,1
5400,新人,1
5401,出处,2
5402,绿衣,2
5403,拆穿,1
5404,家庭,1
5405,帝位,1
5406,施法,5
5407,迈克,3
5408,迈克尔,3
5409,克尔,3
5410,杰克,3
5411,杰克逊,3
5412,克逊,3
5413,王力宏,2
5414,设,4
5415,崩塌,2
5416,贴,2
5417,现状,4
5418,一点儿,2
5419,一点儿一点儿,1
5420,99,1
5421,块钱,3
5422,一双,2
5423,胶鞋,1
5424,常用,1
5425,常用词,1
5426,用词,1
5427,copy,1
5428,风味,1
5429,厨师长,1
5430,有喜,2
5431,喜感,2
5432,世界级,1
5433,卡,3
5434,反间,1
5435,反间计,1
5436,接收,1
5437,收下,1
5438,买不起,1
5439,撇嘴,1
5440,裂,1
5441,看一遍,6
5442,咱们,6
5443,剩下,3
5444,贵,14
5445,耐克,1
5446,耐克鞋,1
5447,七八,1
5448,七八百,1
5449,八百,1
5450,神助,1
5451,谜语,2
5452,五六百,1
5453,六百,1
5454,背后,4
5455,框,3
5456,屏幕,2
5457,跑,8
5458,直奔,1
5459,诸葛,1
5460,诸葛亮,1
5461,四轮,1
5462,四轮车,1
5463,听说,4
5464,凉鞋,1
5465,市里,1
5466,婶,1
5467,一模一样,3
5468,医院,1
5469,衫,2
5470,榴莲,1
5471,吐字,11
5472,恍然,1
5473,勾起,1
5474,好奇心,1
5475,高手,7
5476,高高手,1
5477,不够,3
5478,眨巴,1
5479,眨巴眼,1
5480,牛津,1
5481,皮鞋,4
5482,二十多,2
5483,二十多年,2
5484,年后,2
5485,乐器,1
5486,佳佳,1
5487,女神,1
5488,江户,2
5489,小姐,7
5490,小姐姐,7
5491,税务,1
5492,税务师,1
5493,蹲坑,1
5494,半小时,2
5495,小时,7
5496,立刻,2
5497,刻起,1
5498,刻起来,1
5499,走路,5
5500,聪,1
5501,人性,2
5502,丑陋,1
5503,贪婪,1
5504,良知,1
5505,愚昧,1
5506,刻划,1
5507,栩栩,1
5508,栩栩如生,1
5509,差距,4
5510,有失,2
5511,失误,1
5512,接植,1
5513,弓,1
5514,复合,1
5515,复合体,1
5516,普通人,1
5517,通人,1
5518,俄国,1
5519,更稳,1
5520,踢踏,3
5521,神剧,3
5522,笑出眼泪,1
5523,出错,3
5524,220,3
5525,生活费,1
5526,观望,1
5527,斯德哥尔摩,2
5528,综合,2
5529,综合症,1
5530,cosplay,2
5531,好几遍,2
5532,汉语,1
5533,力量,2
5534,欢快,1
5535,三四,1
5536,三四十,1
5537,四十块,1
5538,十块,1
5539,十块钱,1
5540,东三省,1
5541,出名,1
5542,角,4
5543,再上,1
5544,靓,1
5545,汤,1
5546,伙夫,10
5547,大气层,1
5548,气层,1
5549,高跷,1
5550,摆,6
5551,800,1
5552,左右,1
5553,饭馆,1
5554,太过分,1
5555,缺德,1
5556,三部曲,2
5557,行政,1
5558,主厨,1
5559,积年,1
5560,医学生,1
5561,学生,3
5562,镍,1
5563,记错,1
5564,截,1
5565,值钱,1
5566,预言家,30
5567,做人,2
5568,姜太公,1
5569,姜太公钓鱼,1
5570,太公,1
5571,太公钓鱼,1
5572,钓鱼,2
5573,那位,1
5574,AJ,3
5575,品牌,1
5576,四五十,1
5577,西都,2
5578,心理学,2
5579,理学,2
5580,套路,4
5581,善恶,1
5582,善恶不分,1
5583,上当,9
5584,大数,1
5585,数据,2
5586,好戏,1
5587,~~~,5
5588,油香,1
5589,葱,1
5590,各部,1
5591,部门,1
5592,记笔记,1
5593,笔记,3
5594,缺氧,1
5595,rickroll,1
5596,正月初七,1
5597,初七,2
5598,晚,3
5599,九点,1
5600,二十五,1
5601,风范,1
5602,零七,1
5603,妞,1
5604,冬天,1
5605,712,1
5606,808,1
5607,新年好,5
5608,依然,7
5609,心甘,1
5610,心甘情愿,1
5611,情愿,1
5612,被骗,1
5613,系上,8
5614,背靠,1
5615,背靠背,1
5616,靠背,1
5617,插,3
5618,眼,3
5619,成语,1
5620,真假,1
5621,一辆,2
5622,1700,1
5623,旧,1
5624,稍微,1
5625,档次,2
5626,过切,3
5627,明年,2
5628,几天,2
5629,由来,1
5630,450,1
5631,足,2
5632,健,1
5633,火腿,1
5634,间接,1
5635,道德,1
5636,绑架,1
5637,当了,6
5638,二十年,2
5639,蜀中,1
5640,准备,7
5641,来时,1
5642,丽莎,1
5643,维多,1
5644,维多利,1
5645,维多利亚,1
5646,多利,1
5647,多利亚,1
5648,利亚,1
5649,揣,1
5650,要害,1
5651,富兰克,2
5652,兰克,2
5653,克斯,1
5654,接走,1
5655,没想到,5
5656,对头,2
5657,虎虎,2
5658,虎虎生威,1
5659,生威,1
5660,489,1
5661,回归,2
5662,吉祥,2
5663,呼呼,2
5664,nen,1
5665,配套,1
5666,产业,1
5667,馆,1
5668,饺子,1
5669,时空,1
5670,緣,1
5671,分,1
5672,吶,1
5673,晕,2
5674,想买,1
5675,Epic,2
5676,昂,1
5677,刺探,1
5678,yue,1
5679,回力,2
5680,回答,3
5681,2004,1
5682,留,1
5683,烂,1
5684,凑个,1
5685,十晚,2
5686,2022xinvuanc,1
5687,!!,1
5688,肉馅,1
5689,otto,1
5690,鸿,1
5691,尔克,1
5692,(≧∇≦)/,1
5693,富兰克林,1
5694,林,1
5695,睡,1
5696,百分,2
5697,百分比,2
5698,治愈,1
5699,7111,2
5700,31,3
5701,吉安,1
5702,1991,1
5703,二十二,1
5704,十二,1
5705,van,1
5706,雅,1
5707,蚌埠,10
5708,住,12
5709,不知不觉,1
5710,永存,1
5711,ｉ,1
5712,瓦尔,1
5713,尔西,1
5714,西特,1
5715,特洛,1
5716,特洛伊,1
5717,洛伊,1
5718,2001,2
5719,上道,1
5720,一小,3
5721,258,1
5722,原来如此,1
5723,怀旧,1
5724,3Q,1
5725,大年三十,2
5726,年三十,3
5727,炸鱼,1
5728,烧麦,1
5729,2323,1
5730,－,2
5731,正义,2
5732,正义感,1
5733,罗纳,1
5734,罗纳德,1
5735,玛格,1
5736,玛格丽,1
5737,玛格丽特,1
5738,双星,1
5739,青龙,1
5740,66,1
5741,脑袋,15
5742,大款,5
5743,好容易,1
5744,坤车,1
5745,上到,1
5746,到处,1
5747,捣乱,2
5748,销售,1
5749,需求,6
5750,铆,1
5751,部位,1
5752,推销,1
5753,观念,1
5754,500,2
5755,以上,3
5756,翻,1
5757,觉着,2
5758,越来,4
5759,越来越,4
5760,奥,4
5761,怨,1
5762,肿,1
5763,媳妇儿,2
5764,妇儿,2
5765,玩儿,6
5766,病友,5
5767,时至今日,1
5768,孽,1
5769,缘,1
5770,呦,11
5771,悉尼,1
5772,悉尼奥运会,1
5773,尼奥,1
5774,运动员,1
5775,动员,1
5776,罗,1
5777,单车,1
5778,憋住,3
5779,合不拢嘴,1
5780,嘴巴,1
5781,节,3
5782,奏,1
5783,脖子,16
5784,粗,9
5785,冤,2
5786,地狱,1
5787,随机,3
5788,吵,1
5789,应,1
5790,aj11,1
5791,拉扯,4
5792,厌,1
5793,控制,4
5794,几条,1
5795,194,1
5796,夜猫,1
5797,夜猫子,1
5798,猫子,1
5799,跺,13
5800,波波,1
5801,203,1
5802,强烈要求,1
5803,求出,4
5804,一期,1
5805,卖房,1
5806,mj,1
5807,妹,3
5808,听成,1
5809,骂人,1
5810,控,1
5811,大嫂,1
5812,饺,2
5813,大脑,1
5814,没病,8
5815,Zhen,2
5816,骗子,5
5817,推理,1
5818,猪,2
5819,队友,1
5820,2022zunguan,1
5821,挑战,1
5822,软肋,1
5823,从未,1
5824,未跌,1
5825,罢了,1
5826,装进,1
5827,装进去,1
5828,进去,4
5829,青鸟,1
5830,鸟鸟,1
5831,病人,3
5832,同意,1
5833,碰见,3
5834,一圈,1
5835,忍,1
5836,穿帮,2
5837,那里,3
5838,不想,5
5839,想要,1
5840,农村妇女,1
5841,村妇,1
5842,帆布,1
5843,帆布鞋,1
5844,布鞋,4
5845,一类,1
5846,亮点,1
5847,姿势,11
5848,兜,1
5849,离不开,1
5850,齐齐,1
5851,齐齐哈尔,1
5852,哈尔,2
5853,本事,2
5854,受骗,1
5855,金鸡,1
5856,aj,2
5857,rz,1
5858,动不动,2
5859,不动,4
5860,剁,1
5861,理直气壮,1
5862,奸人,1
5863,苶,3
5864,nie,3
5865,痴呆,1
5866,忠厚,1
5867,弹腿,1
5868,喜剧演员,1
5869,表演艺术,1
5870,演艺,1
5871,艺术照,1
5872,客气,4
5873,上夜,1
5874,夜班,1
5875,没救,1
5876,素菜,1
5877,重要性,2
5878,小心,2
5879,半夜,1
5880,猪叫,3
5881,局,1
5882,约,1
5883,职业,2
5884,46,1
5885,碰,1
5886,残废,1
5887,松,1
5888,变大,3
5889,大树,2
5890,大骗子,1
5891,传统,2
5892,艺能,1
5893,谢,1
5894,相声小品,1
5895,口齿,1
5896,口齿清晰,1
5897,小时候,4
5898,细,2
5899,了了,2
5900,报时,1
5901,颜色,3
5902,分别,1
5903,八岁,1
5904,18,3
5905,谈谈,1
5906,谈谈心,1
5907,谈心,1
5908,话儿,2
5909,厕所,1
5910,蹲,6
5911,腿短,1
5912,闻香识,1
5913,愿,4
5914,生小孩,1
5915,鬼子,7
5916,干爹,1
5917,哭哭,1
5918,ts,1
5919,扁头,1
5920,互补,1
5921,补品,1
5922,里头,1
5923,情,2
5924,孙红雷,1
5925,受害,2
5926,受害者,2
5927,主动,2
5928,小鬼,4
5929,重播,2
5930,逗哏,1
5931,好几个,1
5932,群体,1
5933,这么久,3
5934,偷,2
5935,创始,2
5936,创始人,2
5937,几岁,1
5938,全信,1
5939,蓝衣,2
5940,2106,1
5941,勇敢,1
5942,不怕困难,1
5943,大漠,1
5944,叔叔,2
5945,本质,1
5946,悲剧,4
5947,骗,1
5948,老实,1
5949,老实人,1
5950,各个,1
5951,千古绝唱,1
5952,绝唱,1
5953,劝,3
5954,不仅,2
5955,押到,1
5956,帮别人,1
5957,人数,1
5958,一副,1
5959,傻子,3
5960,福尔,1
5961,摩,1
5962,演绎,1
5963,演绎法,1
5964,艺名,1
5965,202108,1
5966,之间,1
5967,项,1
5968,天鹅,1
5969,rwy,1
5970,后悔,1
5971,乂,2
5972,无中生有,1
5973,中生,1
5974,令人喷饭,1
5975,喷饭,2
5976,实多,1
5977,不理,1
5978,会上,1
5979,上套,1
5980,←,1
5981,屠夫,1
5982,身上,7
5983,赔,1
5984,听不出,1
5985,听不出来,1
5986,哈尔滨,1
5987,哈尔滨人,1
5988,草人,1
5989,良言,1
5990,该死,2
5991,洗,1
5992,妇,1
5993,生气,4
5994,拄,1
5995,萎靡,1
5996,大概,1
5997,老范,1
5998,出场,1
5999,满嘴,1
6000,顺口,2
6001,顺口溜,1
6002,考研,1
6003,口才,1
6004,神经末梢,1
6005,末梢,2
6006,暂时,1
6007,小岛,1
6008,思想,2
6009,思想品德,1
6010,品德,1
6011,把玩,1
6012,玩家,1
6013,拴,1
6014,身体,1
6015,抽筋,1
6016,侠骨,1
6017,柔肠,1
6018,fff,1
6019,互,1
6020,商,1
6021,养活,1
6022,搅和,1
6023,脚麻,1
6024,使,1
6025,上劲,1
6026,劲儿,3
6027,走起,2
6028,绑,8
6029,假肢,1
6030,软乎乎,1
6031,一边,20
6032,倾斜,1
6033,情景,1
6034,深圳,1
6035,综合征,1
6036,每星期,1
6037,星期,1
6038,星期一,1
6039,倒钩,1
6040,吊打,2
6041,纯粹,2
6042,臀部,1
6043,部发,1
6044,狐臭,1
6045,碰上,1
6046,一长一短,1
6047,各,1
6048,大卫,1
6049,总是,2
6050,专业,5
6051,专业名词,1
6052,末梢神经,1
6053,多少次,1
6054,66666666,2
6055,虚晃,1
6056,虚晃一枪,1
6057,一枪,12
6058,脂肪,1
6059,死鬼,1
6060,肤浅,2
6061,超时,1
6062,较紧,1
6063,体表,2
6064,很紧,1
6065,满意,1
6066,意义,7
6067,重大,1
6068,直行,1
6069,了得,1
6070,凡是,2
6071,岁出,1
6072,垃圾,1
6073,giant,1
6074,早就,2
6075,虎虎生风,1
6076,生风,1
6077,分开,1
6078,交流会,1
6079,流会,1
6080,撵,1
6081,绝句,1
6082,何止,1
6083,迄今,1
6084,迄今为止,1
6085,神来之笔,11
6086,盆腔,1
6087,共鸣,2
6088,国小,3
6089,目的,1
6090,家数,1
6091,数不胜数,1
6092,不胜,1
6093,胜数,1
6094,真功夫,2
6095,任务,1
6096,修复,1
6097,进,5
6098,”（,1
6099,doge,8
6100,茂,24
6101,崩,15
6102,朱时茂,80
6103,憋不住,5
6104,倒地,2
6105,浓眉,21
6106,浓眉大眼,21
6107,大眼,21
6108,样板,2
6109,样板戏,2
6110,崛起,1
6111,两位,6
6112,八一,1
6113,厂,1
6114,电影演员,1
6115,美事,2
6116,用字,7
6117,羊肉,9
6118,羊肉串,9
6119,姐夫,4
6120,谶,4
6121,断,68
6122,能够,1
6123,投降,17
6124,炸,3
6125,俩个,1
6126,悄无声息,1
6127,无声,1
6128,声息,1
6129,换回,1
6130,换回来,1
6131,iOS,1
6132,流程,1
6133,立功,2
6134,嘴角,1
6135,没下,1
6136,去过,1
6137,时不时,1
6138,能见,1
6139,见到,1
6140,写给,1
6141,陈,15
6142,阻力,1
6143,爆,2
6144,脚腕,1
6145,腕力,1
6146,播音,1
6147,史前,1
6148,核武,1
6149,核武器,1
6150,武器,1
6151,发动,6
6152,发动群众,5
6153,斗,3
6154,叛徒,62
6155,神气,30
6156,？！》,5
6157,带子,79
6158,雪亮,2
6159,不显,40
6160,枪法,44
6161,准,45
6162,氪,1
6163,队长,58
6164,仨,1
6165,办,17
6166,适合,3
6167,！？”,1
6168,检查,7
6169,抢,11
6170,位子,1
6171,手势,3
6172,多谢,1
6173,默契,3
6174,挡住,2
6175,查看,2
6176,情况,4
6177,再过,2
6178,一百,3
6179,一百年,1
6180,百年,2
6181,扣,1
6182,踩点,1
6183,好玩,13
6184,代号,14
6185,穿山甲,28
6186,山甲,28
6187,走到,1
6188,画,1
6189,圈外,1
6190,看热闹,2
6191,工作人员,1
6192,作人,1
6193,人员,3
6194,间,1
6195,名词解释,1
6196,点头,2
6197,点头哈腰,2
6198,哈腰,2
6199,要不是,2
6200,曝光,1
6201,能到,2
6202,高级,10
6203,特工,13
6204,有戏,11
6205,一百遍,2
6206,蚌,1
6207,绷住,1
6208,倒放,2
6209,放过来,1
6210,几千,16
6211,几千年,16
6212,开创,1
6213,历史,4
6214,点睛,3
6215,点睛之笔,3
6216,一分,1
6217,一分钟,1
6218,前因,1
6219,前因后果,1
6220,后果,1
6221,藏不住,5
6222,出手,12
6223,转变,2
6224,眉,6
6225,无缝,8
6226,转场,4
6227,说词,5
6228,攻守,2
6229,势,2
6230,异,1
6231,337,1
6232,）。,1
6233,无论,2
6234,少年,1
6235,依旧,2
6236,习惯性,2
6237,惯性,2
6238,叛变,38
6239,失去,1
6240,闪现,1
6241,两级,9
6242,老小,2
6243,气氛,1
6244,自发,1
6245,立马,2
6246,袋状,1
6247,状况,1
6248,会来,1
6249,来复,4
6250,复习,5
6251,话剧,4
6252,陷害,2
6253,爷孙,1
6254,三代,2
6255,代出,1
6256,手动,2
6257,叉腰,3
6258,飘忽,1
6259,滑步,3
6260,抓,2
6261,丝,17
6262,滑,18
6263,违,3
6264,沈,2
6265,腾,2
6266,相遇,1
6267,答,1
6268,抻,1
6269,袖子,2
6270,开局,1
6271,不靠,2
6272,何其,1
6273,逗笑,2
6274,一字之师,1
6275,互换,4
6276,小子,6
6277,角儿,3
6278,一截,7
6279,面陈,2
6280,有效,1
6281,一打,2
6282,打入,6
6283,特务,15
6284,句词,8
6285,”“,1
6286,戳,4
6287,陈老师,11
6288,一眼,9
6289,科教,2
6290,教书,1
6291,救场,3
6292,一桌,1
6293,椅,1
6294,足以,1
6295,济公,3
6296,扮演者,3
6297,飞过,1
6298,飞过来,1
6299,顶峰,1
6300,台风,2
6301,稳,4
6302,道具,17
6303,兵马,2
6304,兵马俑,2
6305,句式,1
6306,长直,6
6307,军统,1
6308,双料,9
6309,严刑,2
6310,严刑拷打,2
6311,拷打,2
6312,第一章,1
6313,一章,1
6314,全身,2
6315,解压,1
6316,小盒,1
6317,快要,1
6318,过长,3
6319,陈大师,3
6320,力作,1
6321,一身,5
6322,一身正气,4
6323,正气,5
6324,撑到,1
6325,一幕,2
6326,抓住,1
6327,欢笑,1
6328,欢笑声,1
6329,如潮,1
6330,在线,4
6331,反观,1
6332,BORING,1
6333,有情,2
6334,打不开,2
6335,开枪,17
6336,宠,1
6337,修养,2
6338,一共,3
6339,~~~~,2
6340,骄傲,1
6341,马踏飞,18
6342,名称,1
6343,：《,4
6344,石化,4
6345,呐喊,3
6346,！》,4
6347,叫好声,1
6348,称之为,3
6349,之为,3
6350,反对,1
6351,好多遍,1
6352,反面,2
6353,反面角色,1
6354,面角,1
6355,深厚,2
6356,霸道,1
6357,划掉,1
6358,拧,6
6359,真巧,1
6360,巧妙,3
6361,切换,2
6362,皇军,23
6363,雀,5
6364,周五,1
6365,五下,1
6366,上班时间,1
6367,不敢,4
6368,关掉,1
6369,缓一缓,1
6370,收音,2
6371,异曲同工,1
6372,同工,1
6373,了结,1
6374,结果,7
6375,换角,2
6376,CCTV,2
6377,不落,1
6378,背下,2
6379,背下来,1
6380,最强,1
6381,系带,3
6382,事故,3
6383,!(ㅇㅅㅇ❀),1
6384,有神,1
6385,灵性,1
6386,地下,15
6387,下工,14
6388,工作者,14
6389,上膛,7
6390,敌方,7
6391,体态,1
6392,血脉,1
6393,脉压,1
6394,压制,1
6395,就学,2
6396,蹬,1
6397,步,1
6398,戴帽,2
6399,戴帽子,2
6400,装糊涂,1
6401,侦缉,2
6402,侦缉队,2
6403,一趟,1
6404,看不起,1
6405,下巴,1
6406,砸脚,1
6407,脚面,1
6408,纽,1
6409,战队,1
6410,利,1
6411,库姆,1
6412,鬼鬼,1
6413,鬼鬼祟,1
6414,鬼鬼祟祟,1
6415,鬼祟,1
6416,祟,1
6417,这局,1
6418,氏,6
6419,法则,4
6420,抢来,5
6421,脚步,2
6422,双胞,1
6423,双胞胎,1
6424,胞胎,1
6425,没生,1
6426,没生气,1
6427,盒,2
6428,袋子,5
6429,条件,21
6430,伪军,6
6431,变短,3
6432,立竿,1
6433,立竿见影,1
6434,猫和老鼠,4
6435,老鼠,6
6436,关于,2
6437,三十年,2
6438,"[""",1
6439,""",""",6
6440,""",",3
6441,",""",2
6442,SimHei,1
6443,姿态,3
6444,碎步,2
6445,弯腰,1
6446,↑,1
6447,好些,1
6448,士兵,1
6449,突击,1
6450,连指,1
6451,指导,1
6452,指导员,1
6453,频出,2
6454,”，“,2
6455,人民军队,1
6456,军队,1
6457,互动,6
6458,1990,3
6459,白鹤,1
6460,亮,16
6461,翅,1
6462,嚣张,3
6463,面具,2
6464,犀利,1
6465,出圈,11
6466,世,3
6467,瞎编,4
6468,恒久,1
6469,恒久远,1
6470,久远,1
6471,靓仔,4
6472,上前,1
6473,前年,1
6474,一连,1
6475,一连串,1
6476,连串,1
6477,埋下,1
6478,着眼,1
6479,！”,13
6480,极其,1
6481,始,3
6482,★,1
6483,枪套,19
6484,应变,4
6485,委屈,6
6486,巴巴,1
6487,流向,1
6488,二位,3
6489,复本,1
6490,本色,3
6491,外放,1
6492,膛,3
6493,惯,1
6494,无间,2
6495,无间道,2
6496,天台,1
6497,打枪,1
6498,抬腿,2
6499,换为,1
6500,旁,1
6501,叙,1
6502,槽,1
6503,全称,1
6504,中石,1
6505,中石化,1
6506,行头,2
6507,一上,1
6508,上身,2
6509,不法,6
6510,法商,6
6511,商贩,6
6512,不服气,2
6513,服气,3
6514,渐现,1
6515,现原形,1
6516,原形,1
6517,自动,8
6518,没什么,2
6519,都还没,1
6520,得意,1
6521,咕噜,1
6522,满,4
6523,象,1
6524,交待,1
6525,前提,1
6526,物理,1
6527,受力,1
6528,分析,1
6529,cctv,2
6530,叕,3
6531,迪斯科,2
6532,教学,1
6533,一颗,3
6534,卤蛋,2
6535,太空,1
6536,舞步,1
6537,回扣,15
6538,正合,1
6539,正合我意,1
6540,求之不得,1
6541,疑神疑鬼,1
6542,第一节,1
6543,一节,3
6544,右,6
6545,无形之中,1
6546,之中,3
