,词语,次数
5021,四五,1
5022,四五个,1
5023,五个,1
5024,多只,2
5025,下蛋,3
5026,睡觉,1
5027,经解,1
5028,不在乎,1
5029,在乎,1
5030,几百棵,1
5031,重来,1
5032,没见,1
5033,棵,3
5034,条件,2
5035,难以,1
5036,难以置信,1
5037,置信,1
5038,地步,1
5039,情境,1
5040,与,2
5041,表征,1
5042,面试题,3
5043,试题,3
5044,信口,2
5045,信口开河,1
5046,开河,1
5047,种树,1
5048,面积,10
5049,曲线,1
5050,线性,1
5051,总面积,1
5052,分布,1
5053,误差,9
5054,极大,2
5055,试问,1
5056,一千万,1
5057,海鸟,2
5058,数量,5
5059,约等于,1
5060,二分,1
5061,二分之一,1
5062,之一,3
5063,麦当劳,3
5064,明显,1
5065,上下,1
5066,个数,6
5067,数量级,1
5068,量级,1
5069,周期,1
5070,周期性,1
5071,浮动,1
5072,统计,5
5073,出有,1
5074,众所周知,1
5075,周知,1
5076,森林,1
5077,总结,1
5078,胡扯,3
5079,字意,1
5080,提下,1
5081,瞎猜,1
5082,海鸥,1
5083,答出,2
5084,候鸟,2
5085,建,2
5086,每颗,1
5087,？？！？,1
5088,大自然,1
5089,自然,2
5090,刻板,2
5091,思维,2
5092,临场,2
5093,临场发挥,2
5094,醉翁,1
5095,醉翁之意,1
5096,醉翁之意不在酒,1
5097,翁之意,1
5098,酒,1
5099,保险,1
5100,险招,1
5101,招聘,2
5102,阴影,1
5103,以求,1
5104,林业,1
5105,林业局,1
5106,哄,1
5107,猜测,1
5108,松江,1
5109,奉贤,1
5110,结论,2
5111,混沌,1
5112,6300,1
5113,多平方公里,2
5114,平方,4
5115,平方公里,3
5116,方公里,3
5117,公里,3
5118,拿出,1
5119,鱼,1
5120,科学家,1
5121,学家,1
5122,百分,1
5123,百分之,1
5124,百分之二,1
5125,百分之二十,1
5126,之二,1
5127,二十,1
5128,正确性,1
5129,逻辑思维,1
5130,17347729,1
5131,标志,2
5132,重,4
5133,法,4
5134,天文,1
5135,算法,4
5136,银河,1
5137,星,1
5138,恒星,1
5139,崇明,3
5140,东滩,2
5141,每年,1
5142,春秋,1
5143,两季,1
5144,二三,1
5145,二三百,1
5146,二三百万,1
5147,三百万,1
5148,百万只,1
5149,一棵,3
5150,一棵树,3
5151,城,2
5152,筑巢,1
5153,这根,1
5154,通不过,1
5155,假设检验,1
5156,拒绝,1
5157,拒绝接受,1
5158,一步,3
5159,95,1
5160,可信,1
5161,可信度,1
5162,信度,1
5163,乘到,1
5164,个位数,1
5165,精度,1
5166,，，，，，,1
5167,海面,2
5168,绿化率,3
5169,40,3
5170,功课,1
5171,再来,1
5172,解题,1
5173,架设,1
5174,15,2
5175,拈,1
5176,本地,1
5177,外地,1
5178,：？？？？？？？？？,1
5179,出过,1
5180,每棵,1
5181,多万,1
5182,国有,1
5183,学者,1
5184,这类,1
5185,书名,1
5186,论,1
5187,接近,1
5188,草地,2
5189,草地上,1
5190,地上,1
5191,深刻,1
5192,选手,1
5193,费米,7
5194,推定,2
5195,07,1
5196,类似,1
5197,题目,5
5198,谱,5
5199,宠物,2
5200,陨落,1
5201,赏,1
5202,一条线,1
5203,金融,1
5204,泡沫,1
5205,造成,1
5206,成功学,1
5207,答出来,1
5208,两套,1
5209,理想,2
5210,状态,1
5211,成立,2
5212,距,1
5213,实数,1
5214,偏差,1
5215,有假,1
5216,设得,1
5217,？。,1
5218,空想,1
5219,空想家,1
5220,终结,1
5221,变得,1
5222,浦东,1
5223,浦东新区,1
5224,新区,1
5225,大约,4
5226,23,1
5227,差距,1
5228,定量,1
5229,陆域,1
5230,6833,1
5231,吹,1
5232,一上,2
5233,越多,3
5234,不靠,5
5235,(*￣,1
5236,￣),1
5237,计算误差,1
5238,牵强,2
5239,准确,2
5240,加上,2
5241,设有,1
5242,宠物鸟,1
5243,编造,1
5244,基面,1
5245,严格,1
5246,大言不惭,1
5247,加油站,1
5248,假设能,1
5249,一切都是,1
5250,间距,1
5251,201,2
5252,审计,1
5253,可不可以,1
5254,不可,1
5255,自我感觉,1
5256,感觉良好,1
5257,良好,1
5258,报告,3
5259,标记,2
5260,国发,1
5261,不平,1
5262,平衡,1
5263,多次,2
5264,不严,3
5265,全凭,1
5266,x5,1
5267,x4,1
5268,x3,1
5269,推上,1
5270,犯,1
5271,统计学,2
5272,计学,2
5273,学上,1
5274,群,1
5275,谬误,1
5276,上海动物园,1
5277,建模,3
5278,2781,1
5279,数数,3
5280,不负,1
5281,不负责任,1
5282,责任,1
5283,臆测,1
5284,1050881,1
5285,相差,1
5286,分析报告,1
5287,饲养,1
5288,鸽子,2
5289,十棵,2
5290,全错,1
5291,主观性,1
5292,不着,1
5293,调,1
5294,CDD,1
5295,相关,1
5296,没看,1
5297,一位,1
5298,春天,1
5299,小鸟,2
5300,麦卡锡,2
5301,200,1
5302,推算,1
5303,无厘头,1
5304,全程,1
5305,草丛,1
5306,草丛里,1
5307,丛里,1
5308,难怪,1
5309,怪叫,1
5310,方案,1
5311,何意,1
5312,推理,1
5313,混乱,1
5314,极度,1
5315,不切,1
5316,不切实际,1
5317,切实,1
5318,切实际,1
5319,相乘,1
5320,一亿,2
5321,三千,1
5322,三千六,1
5323,三千六百,1
5324,六百,1
5325,六百万,1
5326,万六,1
5327,六千,1
5328,二百,1
5329,二百七十,1
5330,七十,1
5331,七十八,1
5332,十八,1
5333,八只,1
5334,昨儿,1
5335,煞笔,2
5336,绿地,1
5337,绿地率,1
5338,有数,2
5339,x6,1
5340,x2,1
5341,x1,1
5342,不通,1
5343,如果说,1
5344,100W,1
5345,1200w,1
5346,宛平南,1
5347,平南,1
5348,南路,1
5349,600,1
5350,钓鱼,1
5351,上网,1
5352,逗,1
5353,伞兵,2
5354,25783482,1
5355,乘,1
5356,16,1
5357,55337846,1
5358,纽约,1
5359,设到,1
5360,依据,1
5361,鸡鸭,1
5362,算不算,9
5363,圆形,2
5364,十倍,1
5365,以内,1
5366,谢天谢地,1
5367,左转,1
5368,麻雀,2
5369,斑鸠,1
5370,住房,1
5371,神经病,1
5372,bb,1
5373,瞎扯,5
5374,没听说过,1
5375,对面,1
5376,举报,3
5377,算进去,2
5378,鸡,9
5379,鸭子,1
5380,蜂鸟,1
5381,未来,1
5382,附近,1
5383,养鸡,2
5384,养鸡场,2
5385,鸡场,2
5386,那里,1
5387,鸭,2
5388,不计,1
5389,45362,1
5390,也罢,1
5391,拍,3
5392,脑袋,2
5393,弱智,2
5394,男性,1
5395,性比,1
5396,数据分析,1
5397,NT,1
5398,城里,1
5399,正确率,2
5400,90,1
5401,算下,1
5402,给出,1
5403,数学模型,1
5404,模型,2
5405,无用,1
5406,考点,1
5407,茴香,1
5408,茴香豆,1
5409,四种,1
5410,写法,1
5411,一个样,1
5412,8759,1
5413,灌木,1
5414,草本,1
5415,金山,1
5416,金山区,1
5417,山区,1
5418,算是,1
5419,局限,1
5420,哗众,1
5421,哗众取宠,1
5422,取宠,1
5423,la,1
5424,虚,1
5425,平均数,1
5426,均数,1
5427,蒙,1
5428,老鸟,1
5429,菜鸟,1
5430,迟早,1
5431,规划,1
5432,脑筋,2
5433,急转,2
5434,急转弯,2
5435,转弯,2
5436,乱七八糟,1
5437,糟,1
5438,亿只,1
5439,均值,1
5440,方差,1
5441,张嘴,1
5442,自说自话,1
5443,马屁,1
5444,告老,1
5445,飞到,1
5446,高速,1
5447,一溜,1
5448,溜光,1
5449,光秃,1
5450,光秃秃,1
5451,秃秃,1
5452,一两个,1
5453,叽叽,1
5454,叽叽喳喳,1
5455,叽喳,1
5456,喳喳,1
5457,公园,1
5458,鬼扯,1
5459,鸟笼,1
5460,鸟笼子,1
5461,笼子,1
5462,放屁,1
5463,捷,1
5464,豹,1
5465,喷药,1
5466,杀虫,1
5467,饿死,1
5468,不懂装懂,1
5469,装懂,1
5470,还算,1
5471,乱搞,1
5472,脑门,1
5473,逼问,1
5474,没脸,1
5475,讲下去,1
5476,假设性,1
5477,养殖,2
5478,基地,1
5479,密度,1
5480,树园,1
5481,园林,1
5482,没数,1
5483,解,1
5484,听起,1
5485,犊子,3
5486,小学生,1
5487,犯病,1
5488,瞎,1
5489,(~,1
5490,~;),1
5491,狂怒,1
5492,滚滚,22
5493,少男,1
5494,出题,1
5495,自然科,1
5496,自然科学,1
5497,常识,1
5498,雌鸟,1
5499,雄鸟,1
5500,瞎掰,1
5501,敢不敢,1
5502,吃饱,1
5503,漏,1
5504,不及格,1
5505,及格,1
5506,少算,1
5507,录用,1
5508,杠,1
5509,自以,1
5510,自以为是,1
5511,扯蛋,1
5512,搭,1
5513,崇明岛,1
5514,保护区,1
5515,一大批,1
5516,大批,1
5517,母鸟,1
5518,闭,1
5519,着眼,1
5520,眼瞎,1
5521,养殖场,1
5522,没学,1
5523,家禽,2
5524,禽市,1
5525,?，,1
5526,上上,1
5527,一共,1
5528,公一母,1
5529,???,1
5530,大脑,1
5531,瞎编,1
5532,上户,1
5533,S,1
5534,营销,1
5535,销号,1
